Price,Close
Ticker,HYG
Date,
2024-06-26,68.7168197631836
2024-06-27,68.79686737060547
2024-06-28,68.62785339355469
2024-07-01,68.61443328857422
2024-07-02,68.80221557617188
2024-07-03,69.04370880126953
2024-07-05,69.24942016601562
2024-07-08,69.23153686523438
2024-07-09,69.15103912353516
2024-07-10,69.31201171875
2024-07-11,69.56243133544922
2024-07-12,69.74132537841797
2024-07-15,69.75025177001953
2024-07-16,70.01853942871094
2024-07-17,69.93805694580078
2024-07-18,69.79496765136719
2024-07-19,69.74132537841797
2024-07-22,70.00068664550781
2024-07-23,70.0096206665039
2024-07-24,69.7860336303711
2024-07-25,69.79496765136719
2024-07-26,70.01853942871094
2024-07-29,69.95594024658203
2024-07-30,69.9917221069336
2024-07-31,70.24212646484375
2024-08-01,70.0884017944336
2024-08-02,69.85466766357422
2024-08-05,69.42312622070312
2024-08-06,69.6838607788086
2024-08-07,69.81871795654297
2024-08-08,70.10639190673828
2024-08-09,70.09739685058594
2024-08-12,70.14236450195312
2024-08-13,70.46600341796875
2024-08-14,70.59185791015625
2024-08-15,70.65478515625
2024-08-16,70.87957000732422
2024-08-19,70.99642944335938
2024-08-20,70.93348693847656
2024-08-21,71.09532928466797
2024-08-22,71.00542449951172
2024-08-23,71.38301849365234
2024-08-26,71.23917388916016
2024-08-27,71.28411865234375
2024-08-28,71.24815368652344
2024-08-29,71.320068359375
2024-08-30,71.32906341552734
2024-09-03,71.07613372802734
2024-09-04,71.33809661865234
2024-09-05,71.58201599121094
2024-09-06,71.49168395996094
2024-09-09,71.6633071899414
2024-09-10,71.52781677246094
2024-09-11,71.63619995117188
2024-09-12,71.73558807373047
2024-09-13,71.93429565429688
2024-09-16,72.114990234375
2024-09-17,72.13304901123047
2024-09-18,72.1962890625
2024-09-19,72.4131088256836
2024-09-20,72.50343322753906
2024-09-23,72.36792755126953
2024-09-24,72.376953125
2024-09-25,72.295654296875
2024-09-26,72.4131088256836
2024-09-27,72.5937728881836
2024-09-30,72.5395736694336
2024-10-01,72.50325775146484
2024-10-02,72.51234436035156
2024-10-03,72.33985900878906
2024-10-04,72.25816345214844
2024-10-07,71.94952392578125
2024-10-08,72.12198638916016
2024-10-09,72.07662200927734
2024-10-10,72.04029083251953
2024-10-11,72.23092651367188
2024-10-14,72.2672348022461
2024-10-15,72.24908447265625
2024-10-16,72.37619018554688
