Price,Close
Ticker,LQD
Date,
2024-06-26,98.46522521972656
2024-06-27,98.65740203857422
2024-06-28,98.02600860595703
2024-07-01,97.44379425048828
2024-07-02,98.06822204589844
2024-07-03,98.79370880126953
2024-07-05,99.3079833984375
2024-07-08,99.29879760742188
2024-07-09,99.1151351928711
2024-07-10,99.35389709472656
2024-07-11,99.88652038574219
2024-07-12,100.25385284423828
2024-07-15,99.70287322998047
2024-07-16,100.28140258789062
2024-07-17,100.32731628417969
2024-07-18,99.89571380615234
2024-07-19,99.52838134765625
2024-07-22,99.47327423095703
2024-07-23,99.3998031616211
2024-07-24,98.79370880126953
2024-07-25,99.18861389160156
2024-07-26,99.7396011352539
2024-07-29,99.95081329345703
2024-07-30,100.03346252441406
2024-07-31,100.61199951171875
2024-08-01,100.94564056396484
2024-08-02,101.93177795410156
2024-08-05,101.67372131347656
2024-08-06,101.0101547241211
2024-08-07,100.54933166503906
2024-08-08,100.59542083740234
2024-08-09,101.11152648925781
2024-08-12,101.32349395751953
2024-08-13,102.03314208984375
2024-08-14,102.48472595214844
2024-08-15,102.17139434814453
2024-08-16,102.47554779052734
2024-08-19,102.71517181396484
2024-08-20,102.982421875
2024-08-21,103.21283721923828
2024-08-22,102.78888702392578
2024-08-23,103.37871551513672
2024-08-26,103.24968719482422
2024-08-27,103.16675567626953
2024-08-28,102.95478057861328
2024-08-29,102.77967834472656
2024-08-30,102.49398040771484
2024-09-03,102.80384826660156
2024-09-04,103.44207763671875
2024-09-05,103.95081329345703
2024-09-06,103.90459442138672
2024-09-09,104.1358413696289
2024-09-10,104.42259216308594
2024-09-11,104.46883392333984
2024-09-12,104.39484405517578
2024-09-13,104.71859741210938
2024-09-16,105.18106842041016
2024-09-17,105.1903305053711
2024-09-18,104.75557708740234
2024-09-19,104.84807586669922
2024-09-20,104.94058227539062
2024-09-23,104.79258728027344
2024-09-24,104.96832275390625
2024-09-25,104.34858703613281
2024-09-26,104.34858703613281
2024-09-27,104.76483154296875
2024-09-30,104.50582885742188
2024-10-01,105.0080795288086
2024-10-02,104.7760009765625
2024-10-03,104.09827423095703
2024-10-04,103.53197479248047
2024-10-07,103.00279235839844
2024-10-08,103.20703125
2024-10-09,103.00279235839844
2024-10-10,102.89139556884766
2024-10-11,102.87284088134766
2024-10-14,102.88209533691406
2024-10-15,103.3834228515625
2024-10-16,103.70836639404297
2024-10-17,102.93780517578125
2024-10-18,102.81713104248047
2024-10-21,101.76807403564453
2024-10-22,101.7587890625
2024-10-23,101.41529846191406
2024-10-24,101.72164916992188
2024-10-25,101.48027801513672
2024-10-28,101.39671325683594
2024-10-29,101.51740264892578
2024-10-30,101.38743591308594
2024-10-31,101.18318939208984
2024-11-01,100.62885284423828
2024-11-04,101.37417602539062
2024-11-05,101.85865783691406
2024-11-06,100.79655456542969
2024-11-07,101.98908233642578
2024-11-08,102.34309387207031
2024-11-11,102.14745330810547
2024-11-12,101.22509765625
2024-11-13,100.8431167602539
2024-11-14,100.81517791748047
2024-11-15,100.86175537109375
2024-11-18,101.04808807373047
2024-11-19,101.26237487792969
2024-11-20,101.0201416015625
2024-11-21,100.89903259277344
2024-11-22,100.99220275878906
2024-11-25,102.24992370605469
2024-11-26,101.98908233642578
2024-11-27,102.36174011230469
2024-11-29,102.99526977539062
2024-12-02,103.1570053100586
2024-12-03,102.79239654541016
2024-12-04,103.28790283203125
2024-12-05,103.25984954833984
2024-12-06,103.49357604980469
2024-12-09,103.23181915283203
2024-12-10,103.07286834716797
2024-12-11,102.79239654541016
2024-12-12,102.21277618408203
2024-12-13,101.64247131347656
2024-12-16,101.77333068847656
2024-12-17,101.78271484375
2024-12-18,100.52079772949219
2024-12-19,99.97663879394531
2024-12-20,100.37068176269531
2024-12-23,100.07982635498047
2024-12-24,100.38944244384766
2024-12-26,100.4832763671875
2024-12-27,100.06108856201172
2024-12-30,100.4926528930664
2024-12-31,100.23933410644531
2025-01-02,100.24871826171875
2025-01-03,100.01415252685547
2025-01-06,99.76085662841797
2025-01-07,99.3011245727539
2025-01-08,99.46063232421875
2025-01-10,98.88829803466797
2025-01-13,98.6068344116211
2025-01-14,98.71942901611328
2025-01-15,99.90157318115234
2025-01-16,100.09860229492188
2025-01-17,100.18304443359375
2025-01-21,100.76473999023438
2025-01-22,100.44573974609375
2025-01-23,100.30501556396484
2025-01-24,100.50203704833984
2025-01-27,101.1963119506836
2025-01-28,101.05558776855469
2025-01-29,100.92423248291016
2025-01-30,101.14939880371094
2025-01-31,100.82101440429688
2025-02-03,100.98017120361328
2025-02-04,101.17790985107422
2025-02-05,101.88411712646484
2025-02-06,101.6957778930664
2025-02-07,101.25323486328125
2025-02-10,101.28147888183594
2025-02-11,101.05549621582031
2025-02-12,100.50936126708984
2025-02-13,101.2909164428711
2025-02-14,101.68638610839844
2025-02-18,101.27206420898438
2025-02-19,101.32856750488281
2025-02-20,101.57340240478516
2025-02-21,101.93121337890625
2025-02-24,102.19486236572266
2025-02-25,102.97642517089844
2025-02-26,103.1929931640625
2025-02-27,102.75984191894531
2025-02-28,103.21183013916016
2025-03-03,103.53793334960938
2025-03-04,103.19763946533203
2025-03-05,102.86683654785156
2025-03-06,102.54545593261719
2025-03-07,102.38475799560547
2025-03-10,102.73450469970703
2025-03-11,102.06340789794922
2025-03-12,101.76093292236328
2025-03-13,102.0822982788086
2025-03-14,102.03504180908203
2025-03-17,102.24300384521484
2025-03-18,102.4887466430664
2025-03-19,103.09367370605469
2025-03-20,102.94246673583984
2025-03-21,102.8006591796875
2025-03-24,102.35640716552734
2025-03-25,102.46039581298828
2025-03-26,102.04450988769531
2025-03-27,101.92162322998047
2025-03-28,102.53600311279297
2025-03-31,102.73450469970703
2025-04-01,103.10171508789062
2025-04-02,103.33892822265625
2025-04-03,103.32942199707031
2025-04-04,103.2155532836914
2025-04-07,101.2040023803711
2025-04-08,99.92305755615234
2025-04-09,101.5930404663086
2025-04-10,99.86613464355469
2025-04-11,99.84715270996094
2025-04-14,100.46389770507812
2025-04-15,101.0047378540039
2025-04-16,101.4317398071289
2025-04-17,101.28941345214844
2025-04-21,100.19821166992188
2025-04-22,100.44493103027344
2025-04-23,100.8908920288086
2025-04-24,101.92511749267578
2025-04-25,102.46595764160156
2025-04-28,102.70317077636719
2025-04-29,102.94039916992188
2025-04-30,102.45648193359375
2025-05-01,102.09636688232422
2025-05-02,101.84867858886719
2025-05-05,101.7057876586914
2025-05-06,101.90585327148438
2025-05-07,102.11544036865234
2025-05-08,101.60099792480469
2025-05-09,101.5628890991211
2025-05-12,101.54383850097656
2025-05-13,101.62956237792969
2025-05-14,101.11512756347656
2025-05-15,101.83915710449219
2025-05-16,102.02969360351562
2025-05-19,102.03921508789062
2025-05-20,101.79151916503906
2025-05-21,100.65786743164062
2025-05-22,101.17230224609375
2025-05-23,101.24851989746094
2025-05-27,102.1630630493164
2025-05-28,101.91536712646484
2025-05-29,102.37265014648438
2025-05-30,102.66795349121094
2025-06-02,102.37730407714844
2025-06-03,102.42510986328125
2025-06-04,103.17091369628906
2025-06-05,102.8553695678711
2025-06-06,102.23388671875
2025-06-09,102.53985595703125
2025-06-10,102.78844451904297
2025-06-11,103.11353302001953
2025-06-12,103.68726348876953
2025-06-13,103.06574249267578
2025-06-16,102.88407135009766
2025-06-17,103.23785400390625
2025-06-18,103.31433868408203
2025-06-20,103.40039825439453
2025-06-23,103.65856170654297
2025-06-24,104.14620971679688
2025-06-25,104.02190399169922
2025-06-26,104.40437316894531
2025-06-27,104.23226928710938
2025-06-30,104.80596923828125
2025-07-01,104.9326400756836
2025-07-02,104.9134521484375
2025-07-03,104.6639404296875
2025-07-07,104.0401382446289
2025-07-08,103.74263000488281
2025-07-09,104.33763885498047
2025-07-10,104.35682678222656
2025-07-11,103.72343444824219
2025-07-14,103.69464874267578
2025-07-15,103.32038116455078
2025-07-16,103.4835205078125
2025-07-17,103.73303985595703
2025-07-18,103.92497253417969
2025-07-21,104.32804870605469
2025-07-22,104.57757568359375
2025-07-23,104.41442108154297
2025-07-24,104.26084899902344
2025-07-25,104.59674835205078
2025-07-28,104.38561248779297
2025-07-29,105.07660675048828
2025-07-30,104.6831283569336
2025-07-31,104.71192932128906
2025-08-01,105.64083099365234
2025-08-04,105.82393646240234
2025-08-05,105.90103149414062
2025-08-06,105.87211608886719
2025-08-07,105.76611328125
2025-08-08,105.4288558959961
2025-08-11,105.5926742553711
2025-08-12,105.68901062011719
2025-08-13,106.24791717529297
2025-08-14,105.88172912597656
2025-08-15,105.746826171875
2025-08-18,105.55412292480469
2025-08-19,105.71792602539062
2025-08-20,105.76611328125
2025-08-21,105.36138153076172
2025-08-22,106.19009399414062
2025-08-25,105.91065216064453
2025-08-26,105.98774719238281
2025-08-27,106.02629089355469
2025-08-28,106.19009399414062
2025-08-29,105.80465698242188
2025-09-02,105.45074462890625
2025-09-03,106.07927703857422
2025-09-04,106.80451202392578
2025-09-05,107.50074768066406
2025-09-08,107.87789154052734
2025-09-09,107.68450164794922
2025-09-10,108.00358581542969
2025-09-11,108.50642395019531
2025-09-12,108.31304168701172
2025-09-15,108.6514892578125
2025-09-16,108.5547866821289
2025-09-17,108.36138153076172
2025-09-18,108.13897705078125
2025-09-19,108.05194091796875
2025-09-22,107.8102035522461
2025-09-23,108.02293395996094
2025-09-24,107.58779907226562
2025-09-25,107.39439392089844
2025-09-26,107.53943634033203
2025-09-29,107.897216796875
2025-09-30,107.79085540771484
2025-10-01,108.22372436523438
2025-10-02,108.3984146118164
2025-10-03,108.26254272460938
2025-10-06,107.91314697265625
2025-10-07,108.11695861816406
2025-10-08,107.98108673095703
2025-10-09,107.76757049560547
2025-10-10,108.06842803955078
2025-10-13,108.43724060058594
2025-10-14,108.79632568359375
2025-10-15,108.79632568359375
2025-10-16,109.10688781738281
2025-10-17,108.89337158203125
2025-10-20,109.22335815429688
2025-10-21,109.24276733398438
2025-10-22,109.34952545166016
2025-10-23,109.21366119384766
2025-10-24,109.39805603027344
2025-10-27,109.58246612548828
2025-10-28,109.59215545654297
2025-10-29,108.97101593017578
2025-10-30,108.38870239257812
2025-10-31,107.95197296142578
2025-11-03,107.66171264648438
2025-11-04,107.80781555175781
2025-11-05,107.48637390136719
2025-11-06,108.05133056640625
2025-11-07,107.83702087402344
2025-11-10,107.89546203613281
2025-11-11,108.32405090332031
2025-11-12,108.2168960571289
2025-11-13,107.6811752319336
2025-11-14,107.38896942138672
2025-11-17,107.4571533203125
2025-11-18,107.505859375
2025-11-19,107.51559448242188
2025-11-20,107.66171264648438
2025-11-21,108.04157257080078
2025-11-24,108.47016143798828
2025-11-25,108.77212524414062
2025-11-26,109.14226531982422
2025-11-28,108.95719146728516
2025-12-01,108.3735122680664
2025-12-02,108.44196319580078
2025-12-03,108.68637084960938
2025-12-04,108.4908447265625
2025-12-05,108.38329315185547
2025-12-08,108.15843200683594
2025-12-09,108.02156829833984
2025-12-10,108.5201644897461
2025-12-11,108.36373901367188
2025-12-12,107.70870208740234
2025-12-15,107.8358154296875
2025-12-16,108.0802230834961
2025-12-17,107.96290588378906
2025-12-18,108.3735122680664
2025-12-19,108.09477233886719
2025-12-22,108.07513427734375
2025-12-23,108.18310546875
2025-12-24,108.60516357421875
2025-12-26,108.59534454345703
2025-12-29,108.7425765991211
2025-12-30,108.61498260498047
2025-12-31,108.1536636352539
2026-01-02,108.12422943115234
2026-01-05,108.4284896850586
2026-01-06,108.4284896850586
2026-01-07,108.50701141357422
2026-01-08,108.2027359008789
2026-01-09,108.59534454345703
2026-01-12,108.4677505493164
2026-01-13,108.70331573486328
2026-01-14,108.97814178466797
2026-01-15,108.84073638916016
2026-01-16,108.52664184570312
2026-01-20,107.86902618408203
2026-01-21,108.5168228149414
2026-01-22,108.72293853759766
2026-01-23,108.79164123535156
2026-01-26,108.8799819946289
2026-01-27,108.76219940185547
2026-01-28,108.60516357421875
2026-01-29,108.63461303710938
2026-01-30,108.52664184570312
2026-02-02,108.42615509033203
2026-02-03,108.47541046142578
2026-02-04,108.33749389648438
2026-02-05,108.85961151123047
2026-02-06,108.91873168945312
2026-02-09,108.91873168945312
2026-02-10,109.17487335205078
2026-02-11,109.056640625
2026-02-12,109.56892395019531
2026-02-13,109.93344116210938
2026-02-17,110.04180908203125
2026-02-18,109.93344116210938
2026-02-19,110.02210235595703
2026-02-20,109.93344116210938
2026-02-23,110.0516586303711
2026-02-24,110.02210235595703
2026-02-25,109.99254608154297
2026-02-26,110.06151580810547
2026-02-27,110.02210235595703
2026-03-02,109.6494140625
2026-03-03,109.5999984741211
2026-03-04,109.69884490966797
2026-03-05,109.26388549804688
2026-03-06,108.89813232421875
2026-03-09,109.55056762695312
2026-03-10,108.79927062988281
2026-03-11,107.90957641601562
2026-03-12,107.32633209228516
2026-03-13,106.93091583251953
2026-03-16,107.4449691772461
2026-03-17,108.04798126220703
2026-03-18,107.46472930908203
2026-03-19,107.93923950195312
2026-03-20,106.61458587646484
2026-03-23,107.31645202636719
2026-03-24,107.09896850585938
2026-03-25,107.48450469970703
2026-03-26,106.64424133300781
2026-03-27,106.38722229003906
2026-03-30,107.0693130493164
2026-03-31,107.74152374267578
2026-04-01,107.85667419433594
2026-04-02,108.31327056884766
2026-04-06,108.14451599121094
2026-04-07,108.26363372802734
2026-04-08,108.68052673339844
2026-04-09,108.68052673339844
2026-04-10,108.39266967773438
2026-04-13,108.8095703125
2026-04-14,109.16690826416016
2026-04-15,109.12720489501953
2026-04-16,108.6209716796875
2026-04-17,109.2264633178711
2026-04-20,109.2165298461914
2026-04-21,108.79963684082031
2026-04-22,109.00808715820312
2026-04-23,108.7103042602539
2026-04-24,108.78971099853516
2026-04-27,108.48200988769531
2026-04-28,108.5316390991211
2026-04-29,107.92615509033203
2026-04-30,108.04525756835938
2026-05-01,108.21965026855469
2026-05-04,107.8708724975586
2026-05-05,108.26947784423828
2026-05-06,108.80758666992188
2026-05-07,108.3591537475586
2026-05-08,108.81754302978516
2026-05-11,108.54849243164062
2026-05-12,108.1797866821289
2026-05-13,108.23957824707031
2026-05-14,108.16983032226562
2026-05-15,107.48223876953125
2026-05-18,107.28294372558594
2026-05-19,106.74483489990234
2026-05-20,107.5719223022461
2026-05-21,107.79115295410156
2026-05-22,107.9904556274414
2026-05-26,108.39901733398438
2026-05-27,108.54849243164062
2026-05-28,108.8773422241211
2026-05-29,108.97698974609375
2026-06-01,108.54849243164062
2026-06-02,108.53852844238281
2026-06-03,108.23957824707031
2026-06-04,108.4687728881836
2026-06-05,107.79115295410156
2026-06-08,107.6815414428711
2026-06-09,108.03031921386719
2026-06-10,107.78119659423828
2026-06-11,108.69796752929688
2026-06-12,108.62821197509766
2026-06-15,108.60828399658203
2026-06-16,108.73783111572266
2026-06-17,108.38905334472656
2026-06-18,108.68800354003906
2026-06-22,108.39901733398438
2026-06-23,108.528564453125
2026-06-24,109.02681732177734
2026-06-25,109.11650085449219
2026-06-26,109.11650085449219
2026-06-29,109.3157958984375
2026-06-30,108.68800354003906
2026-07-01,108.45999908447266
2026-07-02,108.63999938964844
